Area	Campaign	Event label	Date/Time	Latitude	Longitude
North Greenland Sea	ARK-IX/2	PS25/10177	1993-06-19T05:26	78.900	-13.300
North Greenland Sea	ARK-IX/2	PS25/10178	1993-06-19T10:37	79.000	-13.600
North Greenland Sea	ARK-IX/2	PS25/10179	1993-06-20T05:24	78.800	-9.800
North Greenland Sea	ARK-IX/2	PS25/10180	1993-06-20T10:36	78.700	-9.900
North Greenland Sea	ARK-IX/2	PS25/10181	1993-06-22T10:34	75.000	-3.000
Norwegian Sea	ARK-IX/3	PS26/10182	1993-06-26T10:30	71.900	12.700
North Greenland Sea	ARK-IX/3	PS26/10183	1993-06-27T10:31	74.700	-1.200
North Greenland Sea	ARK-IX/3	PS26/10184	1993-06-28T10:29	76.300	-6.900
North Greenland Sea	ARK-IX/3	PS26/10185	1993-06-29T10:30	76.700	-8.000
North Greenland Sea	ARK-IX/3	PS26/10186	1993-06-30T10:31	77.200	-10.500
North Greenland Sea	ARK-IX/3	PS26/10187	1993-07-01T10:29	77.600	-13.100
North Greenland Sea	ARK-IX/3	PS26/10188	1993-07-02T10:31	77.900	-15.700
North Greenland Sea	ARK-IX/3	PS26/10189	1993-07-03T10:30	78.200	-15.500
North Greenland Sea	ARK-IX/3	PS26/10190	1993-07-04T10:30	79.700	-16.300
North Greenland Sea	ARK-IX/3	PS26/10191	1993-07-05T04:10	80.300	-14.700
North Greenland Sea	ARK-IX/3	PS26/10192	1993-07-05T10:30	80.500	-13.700
North Greenland Sea	ARK-IX/3	PS26/10193	1993-07-06T10:30	80.600	-11.300
North Greenland Sea	ARK-IX/3	PS26/10194	1993-07-07T10:29	80.500	-10.600
North Greenland Sea	ARK-IX/3	PS26/10195	1993-07-08T10:30	80.000	-6.700
North Greenland Sea	ARK-IX/3	PS26/10196	1993-07-09T10:30	80.000	-4.200
North Greenland Sea	ARK-IX/3	PS26/10197	1993-07-10T10:30	80.000	-8.700
North Greenland Sea	ARK-IX/3	PS26/10198	1993-07-11T10:29	80.200	-11.700
North Greenland Sea	ARK-IX/3	PS26/10199	1993-07-12T10:30	80.500	-13.700
North Greenland Sea	ARK-IX/3	PS26/10200	1993-07-13T10:30	80.000	-13.000
North Greenland Sea	ARK-IX/3	PS26/10201	1993-07-14T10:29	80.200	-11.700
North Greenland Sea	ARK-IX/3	PS26/10202	1993-07-15T10:31	80.900	-12.000
North Greenland Sea	ARK-IX/3	PS26/10203	1993-07-16T09:19	81.200	-9.500
North Greenland Sea	ARK-IX/3	PS26/10204	1993-07-17T09:30	81.600	-10.700
North Greenland Sea	ARK-IX/3	PS26/10205	1993-07-18T08:29	81.400	-6.800
North Greenland Sea	ARK-IX/3	PS26/10206	1993-07-18T15:31	81.300	-7.300
North Greenland Sea	ARK-IX/3	PS26/10207	1993-07-19T04:34	81.200	-8.700
North Greenland Sea	ARK-IX/3	PS26/10208	1993-07-19T10:30	80.900	-11.300
North Greenland Sea	ARK-IX/3	PS26/10209	1993-07-20T04:14	79.900	-10.900
North Greenland Sea	ARK-IX/3	PS26/10210	1993-07-20T10:30	80.200	-11.100
North Greenland Sea	ARK-IX/3	PS26/10211	1993-07-21T04:30	80.800	-10.900
North Greenland Sea	ARK-IX/3	PS26/10212	1993-07-21T10:30	81.200	-11.000
North Greenland Sea	ARK-IX/3	PS26/10213	1993-07-22T04:29	80.100	-15.800
North Greenland Sea	ARK-IX/3	PS26/10214	1993-07-22T10:04	80.200	-16.200
North Greenland Sea	ARK-IX/3	PS26/10215	1993-07-23T09:06	79.600	-13.500
North Greenland Sea	ARK-IX/3	PS26/10216	1993-07-24T04:29	79.400	-15.000
North Greenland Sea	ARK-IX/3	PS26/10217	1993-07-24T10:30	79.500	-15.800
North Greenland Sea	ARK-IX/3	PS26/10218	1993-07-25T04:28	80.300	-14.800
North Greenland Sea	ARK-IX/3	PS26/10219	1993-07-25T10:09	80.500	-13.000
North Greenland Sea	ARK-IX/3	PS26/10220	1993-07-26T04:10	80.500	-13.200
North Greenland Sea	ARK-IX/3	PS26/10221	1993-07-26T10:30	80.400	-12.000
North Greenland Sea	ARK-IX/3	PS26/10222	1993-07-27T04:18	80.100	-6.800
North Greenland Sea	ARK-IX/3	PS26/10223	1993-07-27T10:14	79.900	-6.000
North Greenland Sea	ARK-IX/3	PS26/10224	1993-07-28T04:30	79.000	-3.800
North Greenland Sea	ARK-IX/3	PS26/10225	1993-07-28T10:29	79.000	-3.200
North Greenland Sea	ARK-IX/3	PS26/10226	1993-07-29T04:21	78.700	-10.500
North Greenland Sea	ARK-IX/3	PS26/10227	1993-07-29T10:15	78.800	-10.800
North Greenland Sea	ARK-IX/3	PS26/10228	1993-07-30T04:08	79.000	-6.300
North Greenland Sea	ARK-IX/3	PS26/10229	1993-07-30T10:10	79.000	-6.300
North Greenland Sea	ARK-IX/3	PS26/10230	1993-07-31T04:20	78.400	-3.300
North Greenland Sea	ARK-IX/3	PS26/10231	1993-07-31T10:18	78.500	-4.900
North Greenland Sea	ARK-IX/3	PS26/10232	1993-08-01T10:15	76.000	-5.000
North Greenland Sea	ARK-IX/3	PS26/10233	1993-08-02T10:30	74.900	-2.400
Barents Sea	ARK-IX/4	PS27/10360	1993-08-08T10:31	70.000	33.300
Barents Sea	ARK-IX/4	PS27/10361	1993-08-09T10:30	73.600	22.900
Norwegian Sea	ARK-IX/4	PS27/10362	1993-08-10T10:31	76.200	15.000
Barents Sea	ARK-IX/4	PS27/10363	1993-08-11T10:34	77.800	25.600
Arctic Ocean	ARK-IX/4	PS27/10364	1993-08-12T04:35	81.000	29.900
Arctic Ocean	ARK-IX/4	PS27/10365	1993-08-12T10:40	81.200	30.600
Arctic Ocean	ARK-IX/4	PS27/10366	1993-08-13T04:33	81.500	30.900
Arctic Ocean	ARK-IX/4	PS27/10367	1993-08-13T10:36	81.500	30.400
Arctic Ocean	ARK-IX/4	PS27/10368	1993-08-14T04:34	81.700	30.300
Arctic Ocean	ARK-IX/4	PS27/10369	1993-08-14T10:39	81.700	30.400
Arctic Ocean	ARK-IX/4	PS27/10370	1993-08-15T04:34	82.100	33.700
Arctic Ocean	ARK-IX/4	PS27/10371	1993-08-15T10:32	82.200	34.500
Arctic Ocean	ARK-IX/4	PS27/10372	1993-08-16T04:39	82.400	37.300
Arctic Ocean	ARK-IX/4	PS27/10373	1993-08-16T10:36	82.500	37.700
Arctic Ocean	ARK-IX/4	PS27/10374	1993-08-17T04:35	82.600	39.300
Arctic Ocean	ARK-IX/4	PS27/10375	1993-08-17T10:33	82.600	39.300
Arctic Ocean	ARK-IX/4	PS27/10376	1993-08-18T10:34	82.800	40.200
Arctic Ocean	ARK-IX/4	PS27/10377	1993-08-19T04:31	82.700	40.200
Arctic Ocean	ARK-IX/4	PS27/10378	1993-08-19T10:36	82.500	40.000
Arctic Ocean	ARK-IX/4	PS27/10379	1993-08-20T10:32	82.300	41.400
Arctic Ocean	ARK-IX/4	PS27/10380	1993-08-21T10:31	82.100	42.600
Arctic Ocean	ARK-IX/4	PS27/10381	1993-08-22T10:36	81.400	43.300
Barents Sea	ARK-IX/4	PS27/10382	1993-08-23T10:37	78.800	50.400
Kara Sea	ARK-IX/4	PS27/10383	1993-08-24T10:34	77.300	70.000
Kara Sea	ARK-IX/4	PS27/10384	1993-08-25T10:36	76.500	91.100
Kara Sea	ARK-IX/4	PS27/10385	1993-08-26T10:37	78.000	102.400
Kara Sea	ARK-IX/4	PS27/10386	1993-08-27T04:33	77.700	102.400
Kara Sea	ARK-IX/4	PS27/10387	1993-08-27T10:31	77.900	101.800
Kara Sea	ARK-IX/4	PS27/10388	1993-08-28T04:33	77.600	99.200
Kara Sea	ARK-IX/4	PS27/10389	1993-08-28T10:32	77.600	99.200
Kara Sea	ARK-IX/4	PS27/10390	1993-08-29T01:37	77.800	103.700
Laptev Sea	ARK-IX/4	PS27/10391	1993-08-29T10:33	77.500	107.500
Laptev Sea	ARK-IX/4	PS27/10392	1993-08-30T10:34	76.900	114.500
Laptev Sea	ARK-IX/4	PS27/10393	1993-08-31T04:32	75.800	119.700
Laptev Sea	ARK-IX/4	PS27/10394	1993-08-31T10:34	75.700	120.400
Laptev Sea	ARK-IX/4	PS27/10395	1993-09-01T10:33	76.500	133.300
Laptev Sea	ARK-IX/4	PS27/10396	1993-09-02T10:33	78.700	132.400
Laptev Sea	ARK-IX/4	PS27/10397	1993-09-04T04:32	78.500	133.000
Laptev Sea	ARK-IX/4	PS27/10398	1993-09-04T10:33	78.700	133.100
Laptev Sea	ARK-IX/4	PS27/10399	1993-09-05T04:33	78.200	133.400
Laptev Sea	ARK-IX/4	PS27/10400	1993-09-05T10:33	78.200	133.400
Laptev Sea	ARK-IX/4	PS27/10401	1993-09-06T10:31	77.900	133.600
Laptev Sea	ARK-IX/4	PS27/10402	1993-09-07T04:33	77.000	128.500
Laptev Sea	ARK-IX/4	PS27/10403	1993-09-07T10:33	77.000	126.400
Laptev Sea	ARK-IX/4	PS27/10404	1993-09-08T04:33	77.500	126.000
Laptev Sea	ARK-IX/4	PS27/10405	1993-09-08T10:31	77.500	125.900
Laptev Sea	ARK-IX/4	PS27/10406	1993-09-09T10:34	77.100	126.300
Laptev Sea	ARK-IX/4	PS27/10407	1993-09-10T04:32	77.600	125.800
Laptev Sea	ARK-IX/4	PS27/10408	1993-09-10T11:31	77.700	125.900
Laptev Sea	ARK-IX/4	PS27/10409	1993-09-11T10:33	78.100	125.000
Laptev Sea	ARK-IX/4	PS27/10410	1993-09-13T04:36	79.000	120.700
Laptev Sea	ARK-IX/4	PS27/10411	1993-09-14T10:36	78.800	118.300
Laptev Sea	ARK-IX/4	PS27/10412	1993-09-15T04:31	78.700	118.700
Laptev Sea	ARK-IX/4	PS27/10413	1993-09-15T10:36	78.300	118.400
Laptev Sea	ARK-IX/4	PS27/10414	1993-09-16T04:34	78.000	118.600
Laptev Sea	ARK-IX/4	PS27/10415	1993-09-16T10:33	77.900	118.900
Laptev Sea	ARK-IX/4	PS27/10416	1993-09-16T23:37	77.600	118.400
Laptev Sea	ARK-IX/4	PS27/10417	1993-09-17T10:37	77.500	118.300
Laptev Sea	ARK-IX/4	PS27/10418	1993-09-17T23:35	77.300	118.500
Laptev Sea	ARK-IX/4	PS27/10419	1993-09-18T10:34	77.200	118.600
Laptev Sea	ARK-IX/4	PS27/10420	1993-09-18T23:36	77.200	117.000
Laptev Sea	ARK-IX/4	PS27/10421	1993-09-19T10:33	77.500	114.900
Laptev Sea	ARK-IX/4	PS27/10422	1993-09-19T23:37	78.100	109.000
Laptev Sea	ARK-IX/4	PS27/10423	1993-09-20T10:33	78.300	110.300
Laptev Sea	ARK-IX/4	PS27/10424	1993-09-20T23:33	78.700	112.500
Laptev Sea	ARK-IX/4	PS27/10425	1993-09-21T10:36	78.700	112.500
Laptev Sea	ARK-IX/4	PS27/10426	1993-09-21T23:35	78.700	112.100
Laptev Sea	ARK-IX/4	PS27/10427	1993-09-22T10:31	78.600	111.400
Laptev Sea	ARK-IX/4	PS27/10428	1993-09-22T23:36	77.900	107.600
Kara Sea	ARK-IX/4	PS27/10429	1993-09-23T10:31	77.300	101.900
Kara Sea	ARK-IX/4	PS27/10430	1993-09-24T10:35	77.700	99.900
Kara Sea	ARK-IX/4	PS27/10431	1993-09-25T10:32	76.100	79.900
Kara Sea	ARK-IX/4	PS27/10432	1993-09-26T10:33	72.900	64.700
Barents Sea	ARK-IX/4	PS27/10433	1993-09-27T10:39	70.100	53.600
Barents Sea	ARK-IX/4	PS27/10434	1993-09-28T10:33	69.900	41.300
Barents Sea	ARK-IX/4	PS27/10435	1993-10-01T10:35	70.600	31.200
Norwegian Sea	ARK-IX/4	PS27/10436	1993-10-02T10:34	69.800	16.200
Norwegian Sea	ARK-IX/4	PS27/10437	1993-10-03T10:34	64.900	7.900
North Sea	ARK-IX/4	PS27/10438	1993-10-04T10:37	59.400	4.500
North Sea	ARK-IX/4	PS27/10439	1993-10-05T04:37	55.100	7.200
Norwegian Sea	ARK-X/2	PS31/11753	1994-08-18T10:32	72.100	12.800
North Greenland Sea	ARK-X/2	PS31/11754	1994-08-19T10:36	74.500	-0.800
North Greenland Sea	ARK-X/2	PS31/11755	1994-08-20T10:32	75.100	-5.200
North Greenland Sea	ARK-X/2	PS31/11756	1994-08-21T10:32	75.000	-7.300
North Greenland Sea	ARK-X/2	PS31/11757	1994-08-21T17:06	75.000	-9.100
North Greenland Sea	ARK-X/2	PS31/11758	1994-08-22T05:29	74.900	-15.300
North Greenland Sea	ARK-X/2	PS31/11759	1994-08-22T10:30	74.800	-17.000
North Greenland Sea	ARK-X/2	PS31/11760	1994-08-23T05:30	74.900	-18.500
North Greenland Sea	ARK-X/2	PS31/11761	1994-08-23T10:36	75.000	-19.200
North Greenland Sea	ARK-X/2	PS31/11762	1994-08-24T05:28	75.500	-21.400
North Greenland Sea	ARK-X/2	PS31/11763	1994-08-24T10:31	75.600	-22.100
North Greenland Sea	ARK-X/2	PS31/11764	1994-08-25T05:30	74.800	-17.100
North Greenland Sea	ARK-X/2	PS31/11765	1994-08-25T10:36	74.800	-17.900
North Greenland Sea	ARK-X/2	PS31/11766	1994-08-26T05:33	74.500	-18.100
North Greenland Sea	ARK-X/2	PS31/11767	1994-08-26T10:45	74.200	-20.100
North Greenland Sea	ARK-X/2	PS31/11768	1994-08-27T05:31	73.600	-20.000
North Greenland Sea	ARK-X/2	PS31/11769	1994-08-27T10:32	74.100	-19.500
North Greenland Sea	ARK-X/2	PS31/11770	1994-08-28T05:28	75.400	-19.100
North Greenland Sea	ARK-X/2	PS31/11771	1994-08-28T10:33	75.000	-19.300
North Greenland Sea	ARK-X/2	PS31/11772	1994-08-29T08:16	74.200	-20.100
North Greenland Sea	ARK-X/2	PS31/11773	1994-08-29T10:36	74.000	-19.800
North Greenland Sea	ARK-X/2	PS31/11774	1994-08-30T05:31	73.400	-21.600
North Greenland Sea	ARK-X/2	PS31/11775	1994-08-30T10:30	73.300	-21.900
North Greenland Sea	ARK-X/2	PS31/11776	1994-08-31T05:28	73.400	-24.000
North Greenland Sea	ARK-X/2	PS31/11777	1994-08-31T10:30	73.300	-25.400
North Greenland Sea	ARK-X/2	PS31/11778	1994-09-01T05:30	73.100	-26.800
North Greenland Sea	ARK-X/2	PS31/11779	1994-09-01T10:32	73.200	-25.700
North Greenland Sea	ARK-X/2	PS31/11780	1994-09-02T05:29	73.200	-20.700
North Greenland Sea	ARK-X/2	PS31/11781	1994-09-02T10:30	73.200	-19.200
North Greenland Sea	ARK-X/2	PS31/11782	1994-09-03T05:29	73.200	-15.600
North Greenland Sea	ARK-X/2	PS31/11783	1994-09-03T10:31	73.100	-15.700
North Greenland Sea	ARK-X/2	PS31/11784	1994-09-04T05:27	73.100	-21.600
North Greenland Sea	ARK-X/2	PS31/11785	1994-09-04T10:35	73.200	-22.100
North Greenland Sea	ARK-X/2	PS31/11786	1994-09-05T05:35	73.100	-27.000
North Greenland Sea	ARK-X/2	PS31/11787	1994-09-05T10:38	73.100	-27.700
North Greenland Sea	ARK-X/2	PS31/11788	1994-09-06T05:30	73.300	-23.100
North Greenland Sea	ARK-X/2	PS31/11789	1994-09-06T10:34	73.000	-22.100
North Greenland Sea	ARK-X/2	PS31/11790	1994-09-07T05:59	73.300	-25.400
North Greenland Sea	ARK-X/2	PS31/11791	1994-09-07T10:30	73.500	-27.200
North Greenland Sea	ARK-X/2	PS31/11792	1994-09-08T05:33	72.300	-23.500
North Greenland Sea	ARK-X/2	PS31/11793	1994-09-08T10:32	72.000	-22.200
North Greenland Sea	ARK-X/2	PS31/11794	1994-09-09T05:28	72.200	-23.400
North Greenland Sea	ARK-X/2	PS31/11795	1994-09-09T10:30	72.500	-24.500
North Greenland Sea	ARK-X/2	PS31/11796	1994-09-10T05:28	73.300	-26.900
North Greenland Sea	ARK-X/2	PS31/11797	1994-09-10T10:35	73.100	-25.000
North Greenland Sea	ARK-X/2	PS31/11798	1994-09-11T05:29	72.100	-22.800
North Greenland Sea	ARK-X/2	PS31/11799	1994-09-11T10:37	72.400	-24.000
North Greenland Sea	ARK-X/2	PS31/11800	1994-09-11T16:04	72.500	-24.600
North Greenland Sea	ARK-X/2	PS31/11801	1994-09-12T05:31	72.500	-21.500
North Greenland Sea	ARK-X/2	PS31/11802	1994-09-12T10:29	72.900	-21.400
North Greenland Sea	ARK-X/2	PS31/11803	1994-09-13T05:32	72.800	-25.700
North Greenland Sea	ARK-X/2	PS31/11804	1994-09-13T10:30	72.800	-27.100
North Greenland Sea	ARK-X/2	PS31/11805	1994-09-14T05:30	73.000	-24.200
North Greenland Sea	ARK-X/2	PS31/11806	1994-09-14T10:30	73.100	-22.800
North Greenland Sea	ARK-X/2	PS31/11807	1994-09-15T05:30	73.200	-21.500
North Greenland Sea	ARK-X/2	PS31/11808	1994-09-15T10:30	73.100	-23.300
North Greenland Sea	ARK-X/2	PS31/11809	1994-09-16T05:29	72.300	-23.700
North Greenland Sea	ARK-X/2	PS31/11810	1994-09-16T10:32	72.000	-22.700
North Greenland Sea	ARK-X/2	PS31/11811	1994-09-17T05:31	72.100	-22.200
North Greenland Sea	ARK-X/2	PS31/11812	1994-09-17T10:30	72.600	-21.700
Iceland Sea	ARK-X/2	PS31/11813	1994-09-18T10:31	70.400	-18.300
Iceland Sea	ARK-X/2	PS31/11814	1994-09-19T10:32	68.400	-21.600
Iceland Sea	ARK-X/2	PS31/11815	1994-09-20T05:31	70.000	-21.200
Iceland Sea	ARK-X/2	PS31/11816	1994-09-20T10:32	70.600	-21.300
Iceland Sea	ARK-X/2	PS31/11817	1994-09-21T05:30	70.300	-26.800
Iceland Sea	ARK-X/2	PS31/11818	1994-09-21T10:31	70.100	-28.000
Iceland Sea	ARK-X/2	PS31/11819	1994-09-22T06:32	70.500	-24.800
Iceland Sea	ARK-X/2	PS31/11820	1994-09-22T10:30	70.600	-24.300
Iceland Sea	ARK-X/2	PS31/11821	1994-09-22T15:22	70.400	-25.900
Iceland Sea	ARK-X/2	PS31/11822	1994-09-23T05:29	70.200	-27.000
Iceland Sea	ARK-X/2	PS31/11823	1994-09-23T10:31	70.200	-27.000
North Greenland Sea	ARK-X/2	PS31/11824	1994-09-24T05:31	71.500	-27.000
North Greenland Sea	ARK-X/2	PS31/11825	1994-09-24T10:31	71.900	-27.900
North Greenland Sea	ARK-X/2	PS31/11826	1994-09-25T08:14	71.200	-25.300
North Greenland Sea	ARK-X/2	PS31/11827	1994-09-25T10:33	71.100	-24.800
North Greenland Sea	ARK-X/2	PS31/11828	1994-09-26T05:31	71.600	-27.200
North Greenland Sea	ARK-X/2	PS31/11829	1994-09-26T10:30	71.800	-27.600
Iceland Sea	ARK-X/2	PS31/11830	1994-09-27T10:33	70.400	-22.400
Iceland Sea	ARK-X/2	PS31/11831	1994-09-28T08:26	70.400	-28.000
Iceland Sea	ARK-X/2	PS31/11832	1994-09-28T10:34	70.500	-28.500
North Greenland Sea	ARK-X/2	PS31/11833	1994-09-29T10:32	71.300	-25.200
Iceland Sea	ARK-X/2	PS31/11834	1994-09-30T05:34	70.500	-28.100
Iceland Sea	ARK-X/2	PS31/11835	1994-09-30T10:32	70.500	-26.400
Iceland Sea	ARK-X/2	PS31/11836	1994-10-01T10:32	69.500	-18.300
Norwegian Sea	ARK-X/2	PS31/11837	1994-10-02T10:31	67.300	-7.500
Norwegian Sea	ARK-X/2	PS31/11838	1994-10-03T10:34	65.800	-4.100
Norwegian Sea	ARK-X/2	PS31/11839	1994-10-04T10:31	61.500	0.500
North Sea	ARK-X/2	PS31/11840	1994-10-05T10:30	57.400	4.600
North Atlantic Ocean	ANT-IV/1c	PS08/01355	1985-10-14T18:33	13.970	-17.670
North Atlantic Ocean	ANT-IV/1c	PS08/01356	1985-10-14T23:19	12.990	-18.050
North Atlantic Ocean	ANT-IV/1c	PS08/01357	1985-10-15T05:07	11.750	-18.500
North Atlantic Ocean	ANT-IV/1c	PS08/01358	1985-10-15T10:55	10.560	-19.000
North Atlantic Ocean	ANT-IV/1c	PS08/01359	1985-10-15T22:44	10.050	-19.260
North Atlantic Ocean	ANT-IV/1c	PS08/01360	1985-10-16T11:31	9.650	-19.820
North Atlantic Ocean	ANT-IV/1c	PS08/01361	1985-10-16T23:27	9.170	-19.670
North Atlantic Ocean	ANT-IV/1c	PS08/01362	1985-10-17T10:15	7.590	-20.140
North Atlantic Ocean	ANT-IV/1c	PS08/01363	1985-10-17T18:32	5.910	-20.690
North Atlantic Ocean	ANT-IV/1c	PS08/01364	1985-10-17T23:13	4.980	-20.830
North Atlantic Ocean	ANT-IV/1c	PS08/01365	1985-10-18T11:20	4.420	-20.740
North Atlantic Ocean	ANT-IV/1c	PS08/01366	1985-10-18T18:32	3.910	-20.410
North Atlantic Ocean	ANT-IV/1c	PS08/01367	1985-10-19T11:24	2.820	-19.560
North Atlantic Ocean	ANT-IV/1c	PS08/01368	1985-10-20T11:06	4.740	-20.950
North Atlantic Ocean	ANT-IV/1c	PS08/01369	1985-10-21T11:07	5.270	-22.870
North Atlantic Ocean	ANT-IV/1c	PS08/01370	1985-10-22T11:04	5.390	-21.710
North Atlantic Ocean	ANT-IV/1c	PS08/01371	1985-10-23T11:12	4.490	-24.020
North Atlantic Ocean	ANT-IV/1c	PS08/01372	1985-10-24T11:16	4.530	-23.740
North Atlantic Ocean	ANT-IV/1c	PS08/01373	1985-10-25T11:16	7.280	-26.190
North Atlantic Ocean	ANT-IV/1c	PS08/01374	1985-10-27T11:08	3.970	-23.870
North Atlantic Ocean	ANT-IV/1c	PS08/01375	1985-10-27T17:10	2.660	-23.660
North Atlantic Ocean	ANT-IV/1c	PS08/01376	1985-10-27T23:02	1.450	-23.440
North Sea	ARK-VIII/1	PS19/06710	1991-06-01T10:33	54.700	7.300
North Sea	ARK-VIII/1	PS19/06711	1991-06-02T10:33	58.700	4.900
Norwegian Sea	ARK-VIII/1	PS19/06712	1991-06-03T10:33	62.800	1.900
Norwegian Sea	ARK-VIII/1	PS19/06713	1991-06-04T10:33	66.700	-1.500
Norwegian Sea	ARK-VIII/1	PS19/06714	1991-06-05T10:33	71.100	-5.700
North Greenland Sea	ARK-VIII/1	PS19/06715	1991-06-06T10:33	74.500	-5.200
North Greenland Sea	ARK-VIII/1	PS19/06716	1991-06-07T10:33	75.900	-4.300
North Greenland Sea	ARK-VIII/1	PS19/06717	1991-06-08T10:32	79.000	-3.200
North Greenland Sea	ARK-VIII/1	PS19/06718	1991-06-09T10:33	79.000	-5.500
North Greenland Sea	ARK-VIII/1	PS19/06719	1991-06-10T10:33	78.700	-8.100
North Greenland Sea	ARK-VIII/1	PS19/06720	1991-06-11T10:33	79.400	-13.800
North Greenland Sea	ARK-VIII/1	PS19/06721	1991-06-12T10:32	80.200	-14.000
North Greenland Sea	ARK-VIII/1	PS19/06722	1991-06-13T10:36	80.700	-10.100
North Greenland Sea	ARK-VIII/1	PS19/06723	1991-06-14T10:32	80.000	-10.900
North Greenland Sea	ARK-VIII/1	PS19/06724	1991-06-15T10:33	79.000	-9.700
North Greenland Sea	ARK-VIII/1	PS19/06725	1991-06-16T10:33	79.000	-1.900
North Greenland Sea	ARK-VIII/1	PS19/06726	1991-06-17T10:33	78.800	6.900
Norwegian Sea	ARK-VIII/1	PS19/06727	1991-06-18T10:33	73.800	15.100
Norwegian Sea	ARK-XI/1	PS36/13003	1995-07-09T09:54	61.400	3.980
Norwegian Sea	ARK-XI/1	PS36/13004	1995-07-10T09:56	66.450	9.620
Norwegian Sea	ARK-XI/1	PS36/13005	1995-07-11T09:53	70.100	17.000
Barents Sea	ARK-XI/1	PS36/13006	1995-07-12T09:47	71.200	28.250
Barents Sea	ARK-XI/1	PS36/13007	1995-07-15T09:50	69.780	43.120
Barents Sea	ARK-XI/1	PS36/13008	1995-07-16T09:48	70.130	54.100
Kara Sea	ARK-XI/1	PS36/13009	1995-07-17T09:47	72.280	63.550
Kara Sea	ARK-XI/1	PS36/13010	1995-07-18T09:44	74.420	73.770
Kara Sea	ARK-XI/1	PS36/13011	1995-07-19T09:43	76.670	92.400
Kara Sea	ARK-XI/1	PS36/13012	1995-07-19T23:50	77.720	100.330
Laptev Sea	ARK-XI/1	PS36/13013	1995-07-20T09:45	77.900	106.920
Laptev Sea	ARK-XI/1	PS36/13014	1995-07-21T02:20	76.150	115.970
Laptev Sea	ARK-XI/1	PS36/13015	1995-07-21T09:51	76.680	120.370
Laptev Sea	ARK-XI/1	PS36/13016	1995-07-21T23:51	77.670	125.900
Laptev Sea	ARK-XI/1	PS36/13017	1995-07-22T09:47	77.720	126.120
Laptev Sea	ARK-XI/1	PS36/13018	1995-07-23T09:45	77.520	136.070
East Siberian Sea	ARK-XI/1	PS36/13019	1995-07-23T23:44	77.970	144.300
East Siberian Sea	ARK-XI/1	PS36/13020	1995-07-24T09:42	78.150	145.150
Arctic Ocean	ARK-XI/1	PS36/13021	1995-07-24T23:56	78.530	145.700
Arctic Ocean	ARK-XI/1	PS36/13022	1995-07-25T09:43	78.770	146.350
Arctic Ocean	ARK-XI/1	PS36/13023	1995-07-25T23:52	79.130	147.370
Arctic Ocean	ARK-XI/1	PS36/13024	1995-07-26T09:43	79.370	147.750
Arctic Ocean	ARK-XI/1	PS36/13025	1995-07-26T23:47	79.470	148.130
Arctic Ocean	ARK-XI/1	PS36/13026	1995-07-27T09:43	79.470	148.200
Arctic Ocean	ARK-XI/1	PS36/13027	1995-07-27T23:42	79.180	146.620
Arctic Ocean	ARK-XI/1	PS36/13028	1995-07-28T09:51	79.130	146.350
Arctic Ocean	ARK-XI/1	PS36/13029	1995-07-28T23:50	78.750	144.550
East Siberian Sea	ARK-XI/1	PS36/13030	1995-07-29T09:49	78.470	143.070
East Siberian Sea	ARK-XI/1	PS36/13031	1995-07-29T23:51	78.000	139.750
East Siberian Sea	ARK-XI/1	PS36/13032	1995-07-30T09:39	77.580	139.950
Laptev Sea	ARK-XI/1	PS36/13033	1995-07-30T23:40	77.270	135.470
Laptev Sea	ARK-XI/1	PS36/13034	1995-07-31T09:38	76.950	131.630
Laptev Sea	ARK-XI/1	PS36/13035	1995-07-31T23:43	76.420	130.000
Laptev Sea	ARK-XI/1	PS36/13036	1995-08-01T09:39	77.420	130.000
Laptev Sea	ARK-XI/1	PS36/13037	1995-08-01T23:40	77.900	130.120
Laptev Sea	ARK-XI/1	PS36/13038	1995-08-02T09:44	77.850	130.000
Laptev Sea	ARK-XI/1	PS36/13039	1995-08-02T23:48	77.930	130.000
Laptev Sea	ARK-XI/1	PS36/13040	1995-08-03T08:26	77.930	130.000
Laptev Sea	ARK-XI/1	PS36/13041	1995-08-03T23:44	78.170	130.000
Laptev Sea	ARK-XI/1	PS36/13042	1995-08-04T09:39	78.520	130.500
Laptev Sea	ARK-XI/1	PS36/13043	1995-08-04T23:41	79.120	131.430
Laptev Sea	ARK-XI/1	PS36/13044	1995-08-05T09:44	79.230	131.500
Laptev Sea	ARK-XI/1	PS36/13045	1995-08-05T23:40	78.750	129.500
Laptev Sea	ARK-XI/1	PS36/13046	1995-08-06T09:47	78.080	122.230
Laptev Sea	ARK-XI/1	PS36/13047	1995-08-06T23:40	79.850	112.670
Arctic Ocean	ARK-XI/1	PS36/13048	1995-08-07T09:40	81.100	105.230
Arctic Ocean	ARK-XI/1	PS36/13049	1995-08-07T23:42	81.130	106.000
Arctic Ocean	ARK-XI/1	PS36/13050	1995-08-08T09:37	81.130	106.470
Arctic Ocean	ARK-XI/1	PS36/13051	1995-08-08T23:40	81.220	107.000
Arctic Ocean	ARK-XI/1	PS36/13052	1995-08-09T09:37	81.220	107.320
Arctic Ocean	ARK-XI/1	PS36/13053	1995-08-09T23:56	81.180	107.800
Laptev Sea	ARK-XI/1	PS36/13054	1995-08-10T09:37	80.820	104.180
